CustomerID,Province,Area,Phone,Multiple Lines,Combi Contract,Internet Speed,TV Subscription,Tenure,Monthly Charges,Total Charges,Payment Method,Extended Security,CustServ Calls,Churn
3199,ZL,South,045-3844595,no,no,250,Basic,60,53.5,3210,Direct Debit,no,1,False.
1973,NH,Center,030-3473895,no,no,250,Basic,35,53.5,1872.5,Direct Debit,no,3,False.
0346,FL,Center,030-3777177,no,no,250,Basic,31,53.5,1658.5,Direct Debit,no,1,False.
2273,OV,Center,030-3651688,no,no,1000,Super,18,88.5,1593,iDeal,yes,3,False.
0586,FR,North,050-3786772,yes,no,250,Basic,9,53.5,481.5,Direct Debit,no,1,False.
1236,LB,South,045-3444970,no,no,50,Basic,26,53.5,1391,Direct Debit,no,1,False.
0041,DR,North,050-3439658,no,no,50,Basic,22,53.5,1177,Direct Debit,no,0,False.
2040,NH,Center,030-3717917,no,no,500,Extra,13,68,884,Direct Debit,yes,1,False.
0607,FR,North,050-3886658,no,no,250,Basic,22,53.5,1177,Direct Debit,no,1,False.
1541,LB,South,045-4089572,no,yes,250,Basic,22,53.5,1177,Direct Debit,no,5,False.
0330,FL,Center,030-3723750,no,yes,250,Basic,9,53.5,481.5,Direct Debit,no,15,True.
1875,NB,South,045-4098802,no,no,250,Basic,11,53.5,588.5,Direct Debit,no,1,False.
0894,GD,Center,030-4013156,no,no,250,Basic,56,53.5,2996,Direct Debit,no,0,False.
0842,GD,Center,030-3836489,no,no,250,Basic,31,53.5,1658.5,Direct Debit,no,4,False.
2524,UT,Center,030-3646445,no,no,250,Basic,1,53.5,53.5,Direct Debit,no,1,False.
0803,GD,Center,030-3713498,no,yes,250,Basic,5,53.5,267.5,Direct Debit,no,3,False.
0978,GR,North,050-3353133,no,no,50,Basic,1,53.5,53.5,Direct Debit,no,4,False.
1754,NB,South,045-3787418,no,yes,1000,Super,5,88.5,442.5,iDeal,yes,1,False.
2773,ZH,Center,030-3549492,no,no,500,Extra,60,68,4080,Direct Debit,yes,0,False.
2449,UT,Center,030-3345844,no,yes,1000,Super,56,88.5,4956,iDeal,yes,0,False.
2652,UT,Center,030-4158151,no,yes,250,Basic,2,53.5,107,Direct Debit,no,0,False.
2779,ZH,Center,030-3574573,no,no,500,Extra,18,68,1224,Direct Debit,yes,0,False.
1927,NH,Center,030-3303008,no,no,50,Basic,8,53.5,428,Direct Debit,no,2,False.
3304,ZL,South,045-4141246,no,yes,250,Basic,8,53.5,428,Direct Debit,no,0,False.
2117,NH,Center,030-4029982,no,yes,250,Basic,22,53.5,1177,Direct Debit,no,2,False.
1147,GR,North,050-4165261,no,yes,250,Basic,22,53.5,1177,Direct Debit,no,2,False.
2281,OV,Center,030-3685165,no,no,50,Basic,22,53.5,1177,Direct Debit,no,0,False.
1339,LB,South,045-3659696,no,no,250,Basic,37,53.5,1979.5,Direct Debit,no,0,False.
1812,NB,South,045-3943048,yes,yes,50,Basic,35,53.5,1872.5,Direct Debit,no,1,False.
2058,NH,Center,030-3785692,no,yes,500,Extra,9,68,612,Direct Debit,yes,0,False.
1031,GR,North,050-3558299,no,yes,500,Extra,8,68,544,Direct Debit,yes,1,False.
0215,FL,Center,030-3325820,no,yes,1000,Super,19,88.5,1681.5,iDeal,no,11,True.
2033,NH,Center,030-3689751,no,yes,250,Basic,2,53.5,107,Direct Debit,no,1,False.
1719,NB,South,045-3686892,no,yes,250,Basic,56,53.5,2996,Direct Debit,no,2,False.
2909,ZH,Center,030-3975381,no,no,250,Basic,1,53.5,53.5,Direct Debit,no,3,False.
2155,NH,Center,030-4137468,no,yes,250,Basic,37,53.5,1979.5,Direct Debit,no,10,True.
0444,FL,Center,030-4118956,yes,no,250,Basic,5,53.5,267.5,Direct Debit,no,0,False.
2415,OV,Center,030-4188969,no,yes,250,Basic,60,53.5,3210,Direct Debit,no,1,False.
0526,FR,North,050-3523440,no,no,1000,Super,4,88.5,354,iDeal,yes,2,False.
1967,NH,Center,030-3456043,no,no,1000,Super,7,88.5,619.5,iDeal,yes,3,False.
3233,ZL,South,045-3924680,no,yes,250,Basic,26,53.5,1391,Direct Debit,no,4,False.
2702,ZH,Center,030-3345337,no,no,1000,Super,19,88.5,1681.5,iDeal,yes,3,False.
2290,OV,Center,030-3711727,no,yes,50,Basic,9,53.5,481.5,Direct Debit,no,8,True.
1295,LB,South,045-3559356,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,0,False.
2039,NH,Center,030-3714633,no,no,500,Extra,19,68,1292,Direct Debit,yes,3,False.
2993,ZL,South,045-3307486,no,no,50,Basic,13,53.5,695.5,Direct Debit,no,2,False.
2492,UT,Center,030-3525815,no,no,250,Basic,56,53.5,2996,Direct Debit,no,1,False.
0427,FL,Center,030-4062752,no,no,250,Basic,22,53.5,1177,Direct Debit,no,1,False.
2592,UT,Center,030-3926420,no,no,250,Basic,4,53.5,214,Direct Debit,no,1,False.
3155,ZL,South,045-3717191,no,yes,250,Basic,4,53.5,214,Direct Debit,no,1,False.
1918,NB,South,045-4227728,no,no,250,Basic,4,53.5,214,Direct Debit,no,1,False.
0896,GD,Center,030-4013926,no,no,250,Basic,26,53.5,1391,Direct Debit,no,0,False.
0020,DR,North,050-3377739,no,no,250,Basic,4,53.5,214,Direct Debit,no,2,False.
1544,LB,South,045-4097523,yes,yes,250,Basic,9,53.5,481.5,Direct Debit,no,10,True.
2599,UT,Center,030-3946668,no,yes,250,Basic,19,53.5,1016.5,Direct Debit,no,5,False.
2660,UT,Center,030-4174826,yes,yes,250,Basic,18,53.5,963,Direct Debit,no,13,True.
1723,NB,South,045-3696308,no,no,250,Basic,31,53.5,1658.5,Direct Debit,no,2,False.
0520,FR,North,050-3487409,no,no,50,Basic,4,53.5,214,Direct Debit,no,1,False.
2526,UT,Center,030-3664287,yes,no,500,Extra,5,68,340,Direct Debit,yes,1,False.
2370,OV,Center,030-4023634,no,no,250,Basic,31,53.5,1658.5,Direct Debit,no,1,False.
1870,NB,South,045-4092111,no,no,250,Basic,22,53.5,1177,Direct Debit,no,0,False.
2208,OV,Center,030-3394636,no,no,500,Extra,19,68,1292,Direct Debit,yes,0,False.
0456,FL,Center,030-4166628,no,no,250,Basic,5,53.5,267.5,Direct Debit,no,1,False.
1878,NB,South,045-4124399,no,no,250,Basic,26,53.5,1391,Direct Debit,no,1,False.
1865,NB,South,045-4083384,no,no,250,Basic,35,53.5,1872.5,Direct Debit,no,2,False.
2108,NH,Center,030-4009510,no,no,250,Basic,26,53.5,1391,Direct Debit,no,3,False.
2226,OV,Center,030-3466352,no,yes,500,Extra,31,68,2108,Direct Debit,yes,0,False.
1054,GR,North,050-3686488,no,yes,250,Basic,19,53.5,1016.5,Direct Debit,no,2,False.
0665,FR,North,050-4211326,no,yes,250,Basic,8,53.5,428,Direct Debit,no,15,True.
2321,OV,Center,030-3872799,no,no,250,Basic,4,53.5,214,Direct Debit,no,3,False.
0115,DR,North,050-3805246,no,no,250,Basic,4,53.5,214,Direct Debit,no,0,False.
2371,OV,Center,030-4027650,no,yes,250,Basic,26,53.5,1391,Direct Debit,no,3,False.
2384,OV,Center,030-4073121,no,no,250,Basic,5,53.5,267.5,Direct Debit,no,1,False.
1364,LB,South,045-3738900,no,no,250,Basic,56,53.5,2996,Direct Debit,no,1,False.
2134,NH,Center,030-4067643,no,yes,250,Basic,37,53.5,1979.5,Direct Debit,no,3,False.
2461,UT,Center,030-3394317,no,yes,50,Basic,9,53.5,481.5,Direct Debit,no,1,False.
1786,NB,South,045-3879137,no,yes,250,Basic,4,53.5,214,Direct Debit,no,12,True.
3318,ZL,South,045-4175067,no,no,250,Basic,4,53.5,214,Direct Debit,no,1,False.
2074,NH,Center,030-3846372,no,no,500,Extra,4,68,272,Direct Debit,yes,1,False.
1163,LB,South,045-3292786,yes,yes,500,Extra,9,68,612,Direct Debit,yes,11,True.
0441,FL,Center,030-4114940,no,no,250,Basic,26,53.5,1391,Direct Debit,no,1,False.
2189,OV,Center,030-3329891,no,no,500,Extra,22,68,1496,Direct Debit,yes,1,False.
0438,FL,Center,030-4103782,yes,yes,250,Basic,18,53.5,963,Direct Debit,no,2,False.
2176,OV,Center,030-3276989,no,yes,500,Extra,8,68,544,Direct Debit,yes,1,False.
3195,ZL,South,045-3838807,no,no,250,Basic,2,53.5,107,Direct Debit,no,0,False.
1159,LB,South,045-3276194,no,no,500,Extra,22,68,1496,Direct Debit,yes,0,False.
0059,DR,North,050-3525787,yes,yes,50,Basic,37,53.5,1979.5,Direct Debit,no,10,True.
0485,FR,North,050-3322258,no,yes,500,Extra,4,68,272,Direct Debit,yes,1,False.
1695,NB,South,045-3601171,no,yes,250,Basic,56,53.5,2996,Direct Debit,no,14,True.
2970,ZH,Center,030-4193427,no,no,250,Basic,19,53.5,1016.5,Direct Debit,no,2,False.
1442,LB,South,045-3902390,yes,yes,250,Basic,5,53.5,267.5,Direct Debit,no,12,True.
3328,ZL,South,045-4208435,yes,yes,250,Basic,8,53.5,428,Direct Debit,no,12,True.
2755,ZH,Center,030-3506473,no,no,250,Basic,60,53.5,3210,Direct Debit,no,3,False.
2266,OV,Center,030-3607076,no,yes,1000,Super,4,88.5,354,iDeal,yes,1,False.
3306,ZL,South,045-4144276,no,yes,1000,Super,13,88.5,1150.5,iDeal,no,2,False.
2834,ZH,Center,030-3735732,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,3,False.
3191,ZL,South,045-3831431,no,no,250,Basic,11,53.5,588.5,Direct Debit,no,0,False.
1303,LB,South,045-3571700,yes,no,500,Extra,4,68,272,Direct Debit,yes,0,False.
0913,GD,Center,030-4065059,no,yes,250,Basic,22,53.5,1177,Direct Debit,no,1,False.
2949,ZH,Center,030-4103390,no,no,250,Basic,1,53.5,53.5,Direct Debit,no,0,False.
1017,GR,North,050-3507344,no,yes,500,Extra,8,68,544,Direct Debit,yes,0,False.
2352,OV,Center,030-3971649,no,yes,250,Basic,13,53.5,695.5,Direct Debit,no,1,False.
3147,ZL,South,045-3698024,yes,yes,250,Basic,4,53.5,214,Direct Debit,yes,11,True.
1757,NB,South,045-3792503,no,yes,1000,Super,9,88.5,796.5,iDeal,no,15,True.
0388,FL,Center,030-3905267,no,yes,250,Basic,5,53.5,267.5,Direct Debit,no,5,False.
0890,GD,Center,030-3984431,no,no,250,Basic,13,53.5,695.5,Direct Debit,no,1,False.
1800,NB,South,045-3911348,no,yes,250,Basic,9,53.5,481.5,Direct Debit,no,2,False.
3097,ZL,South,045-3583604,no,no,250,Basic,5,53.5,267.5,Direct Debit,no,2,False.
2706,ZH,Center,030-3353681,no,no,1000,Super,2,88.5,177,iDeal,yes,2,False.
0199,FL,Center,030-3282982,no,no,1000,Super,22,88.5,1947,iDeal,yes,0,False.
0880,GD,Center,030-3953852,no,yes,250,Basic,4,53.5,214,Direct Debit,no,3,False.
0560,FR,North,050-3669430,no,no,1000,Super,1,88.5,88.5,iDeal,yes,0,False.
2972,ZH,Center,030-4209838,no,yes,250,Basic,18,53.5,963,Direct Debit,no,10,True.
1467,LB,South,045-3956002,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,3,False.
0652,FR,North,050-4136769,no,no,250,Basic,5,53.5,267.5,Direct Debit,no,2,False.
3126,ZL,South,045-3659371,yes,no,250,Basic,37,53.5,1979.5,Direct Debit,no,0,False.
0534,FR,North,050-3544577,no,no,50,Basic,1,53.5,53.5,Direct Debit,no,1,False.
2800,ZH,Center,030-3629983,no,yes,500,Extra,18,68,1224,Direct Debit,yes,2,False.
2672,UT,Center,030-4206324,yes,yes,250,Basic,18,53.5,963,Direct Debit,no,11,True.
3159,ZL,South,045-3732091,no,no,250,Basic,26,53.5,1391,Direct Debit,no,3,False.
3212,ZL,South,045-3865684,no,yes,250,Basic,1,53.5,53.5,Direct Debit,no,2,False.
0489,FR,North,050-3326139,yes,yes,500,Extra,13,68,884,Direct Debit,yes,11,True.
2368,OV,Center,030-4018735,no,yes,250,Basic,56,53.5,2996,Direct Debit,yes,12,True.
0514,FR,North,050-3464919,no,yes,500,Extra,9,68,612,Direct Debit,yes,2,False.
0143,DR,North,050-3954757,no,no,250,Basic,2,53.5,107,Direct Debit,no,0,False.
0654,FR,North,050-4153158,no,no,250,Basic,5,53.5,267.5,Direct Debit,no,0,False.
2668,UT,Center,030-4195505,no,no,250,Basic,18,53.5,963,Direct Debit,no,3,False.
2345,OV,Center,030-3952579,no,yes,250,Basic,9,53.5,481.5,Direct Debit,no,1,False.
0134,DR,North,050-3912159,no,yes,1000,Super,4,88.5,354,iDeal,yes,10,True.
2811,ZH,Center,030-3658114,no,no,250,Basic,22,53.5,1177,Direct Debit,no,1,False.
0891,GD,Center,030-4003497,no,yes,250,Basic,22,53.5,1177,Direct Debit,no,1,False.
0503,FR,North,050-3413270,no,no,250,Basic,37,53.5,1979.5,Direct Debit,no,1,False.
3178,ZL,South,045-3791720,yes,yes,250,Basic,4,53.5,214,Direct Debit,no,10,True.
2490,UT,Center,030-3512928,yes,yes,250,Basic,2,53.5,107,Direct Debit,no,1,False.
1087,GR,North,050-3811328,no,no,250,Basic,60,53.5,3210,Direct Debit,no,0,False.
1592,LB,South,045-4188257,no,no,250,Basic,13,53.5,695.5,Direct Debit,no,0,False.
3017,ZL,South,045-3369390,no,no,500,Extra,4,68,272,Direct Debit,yes,2,False.
3164,ZL,South,045-3754107,no,yes,250,Basic,22,53.5,1177,Direct Debit,no,10,True.
2596,UT,Center,030-3937984,no,yes,250,Basic,13,53.5,695.5,Direct Debit,no,15,True.
3326,ZL,South,045-4201782,no,no,250,Basic,26,53.5,1391,Direct Debit,no,1,False.
2870,ZH,Center,030-3861548,no,yes,250,Basic,5,53.5,267.5,Direct Debit,no,3,False.
0959,GD,Center,030-4207692,no,yes,250,Basic,60,53.5,3210,Direct Debit,no,1,False.
2459,UT,Center,030-3389044,no,no,50,Basic,22,53.5,1177,Direct Debit,no,1,False.
1177,LB,South,045-3323642,no,no,500,Extra,4,68,272,Direct Debit,yes,1,False.
1275,LB,South,045-3516585,no,no,1000,Super,51,88.5,4513.5,iDeal,yes,1,False.
2846,ZH,Center,030-3784013,yes,yes,250,Basic,22,53.5,1177,Direct Debit,no,2,False.
3313,ZL,South,045-4165341,no,no,250,Basic,5,53.5,267.5,Direct Debit,no,1,False.
0972,GR,North,050-3324289,no,no,50,Basic,2,53.5,107,Direct Debit,no,1,False.
0213,FL,Center,030-3322275,no,no,1000,Super,8,88.5,708,iDeal,yes,3,False.
1383,LB,South,045-3783625,no,yes,250,Basic,13,53.5,695.5,Direct Debit,no,12,True.
0074,DR,North,050-3584036,no,no,250,Basic,37,53.5,1979.5,Direct Debit,no,1,False.
2503,UT,Center,030-3572294,no,no,250,Basic,31,53.5,1658.5,Direct Debit,no,0,False.
2277,OV,Center,030-3667560,no,no,50,Basic,4,53.5,214,Direct Debit,yes,0,False.
1363,LB,South,045-3733538,no,no,250,Basic,56,53.5,2996,Direct Debit,no,3,False.
1183,LB,South,045-3339664,no,yes,500,Extra,18,68,1224,Direct Debit,yes,1,False.
1094,GR,North,050-3872698,no,no,250,Basic,11,53.5,588.5,Direct Debit,no,1,False.
1905,NB,South,045-4201383,no,no,250,Basic,60,53.5,3210,Direct Debit,no,1,False.
2819,ZH,Center,030-3691929,no,yes,250,Basic,2,53.5,107,Direct Debit,no,13,True.
3246,ZL,South,045-3965561,no,no,250,Basic,37,53.5,1979.5,Direct Debit,no,2,False.
3310,ZL,South,045-4152176,no,yes,250,Basic,1,53.5,53.5,Direct Debit,no,0,False.
0304,FL,Center,030-3628331,no,no,500,Extra,60,68,4080,Direct Debit,yes,1,False.
0272,FL,Center,030-3512589,no,no,500,Extra,18,68,1224,Direct Debit,yes,3,False.
3156,ZL,South,045-3721493,no,no,250,Basic,22,53.5,1177,Direct Debit,no,1,False.
0461,FL,Center,030-4187478,no,yes,250,Basic,18,53.5,963,Direct Debit,no,1,False.
2686,ZH,Center,030-3291410,no,yes,1000,Super,8,88.5,708,iDeal,yes,0,False.
0262,FL,Center,030-3471914,no,no,250,Basic,56,53.5,2996,Direct Debit,no,2,False.
2455,UT,Center,030-3365495,no,no,50,Basic,9,53.5,481.5,Direct Debit,no,3,False.
2651,UT,Center,030-4152949,no,no,250,Basic,5,53.5,267.5,Direct Debit,no,1,False.
3268,ZL,South,045-4044481,no,no,250,Basic,2,53.5,107,Direct Debit,no,1,False.
1138,GR,North,050-4092412,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,3,False.
0188,DR,North,050-4168428,no,no,250,Basic,56,53.5,2996,Direct Debit,no,2,False.
1305,LB,South,045-3575801,no,no,250,Basic,35,53.5,1872.5,Direct Debit,no,1,False.
0611,FR,North,050-3918087,no,no,250,Basic,60,53.5,3210,Direct Debit,no,1,False.
2452,UT,Center,030-3351838,no,no,50,Basic,22,53.5,1177,Direct Debit,no,0,False.
1326,LB,South,045-3629748,no,yes,250,Basic,26,53.5,1391,Direct Debit,no,12,True.
3214,ZL,South,045-3869790,no,yes,250,Basic,4,53.5,214,Direct Debit,no,4,False.
0211,FL,Center,030-3305168,no,yes,1000,Super,31,88.5,2743.5,iDeal,yes,0,False.
2847,ZH,Center,030-3784557,no,no,250,Basic,60,53.5,3210,Direct Debit,no,1,False.
1873,NB,South,045-4097494,no,no,250,Basic,8,53.5,428,Direct Debit,no,1,False.
1423,LB,South,045-3866411,no,yes,250,Basic,37,53.5,1979.5,Direct Debit,no,1,False.
1341,LB,South,045-3666751,no,no,250,Basic,26,53.5,1391,Direct Debit,no,1,False.
0678,GD,Center,030-3307483,no,no,1000,Super,22,88.5,1947,iDeal,yes,0,False.
0070,DR,North,050-3573817,no,yes,500,Extra,9,68,612,Direct Debit,yes,0,False.
1057,GR,North,050-3697049,no,no,250,Basic,19,53.5,1016.5,Direct Debit,no,3,False.
0813,GD,Center,030-3741981,no,yes,250,Basic,22,53.5,1177,Direct Debit,no,12,True.
0677,GD,Center,030-3306626,yes,no,1000,Super,7,88.5,619.5,iDeal,yes,3,False.
1525,LB,South,045-4063890,no,no,250,Basic,11,53.5,588.5,Direct Debit,no,1,False.
2410,OV,Center,030-4167452,no,no,250,Basic,22,53.5,1177,Direct Debit,no,0,False.
1909,NB,South,045-4213528,no,yes,250,Basic,22,53.5,1177,Direct Debit,no,0,False.
0604,FR,North,050-3868984,no,no,250,Basic,31,53.5,1658.5,Direct Debit,no,0,False.
2925,ZH,Center,030-4036187,yes,yes,250,Basic,39,53.5,2086.5,Direct Debit,no,10,True.
0999,GR,North,050-3436374,yes,no,250,Basic,19,53.5,1016.5,Direct Debit,no,1,False.
2206,OV,Center,030-3389612,no,yes,500,Extra,60,68,4080,Direct Debit,yes,1,False.
3298,ZL,South,045-4115748,no,no,250,Basic,22,53.5,1177,Direct Debit,no,1,False.
2890,ZH,Center,030-3931891,no,no,250,Basic,22,53.5,1177,Direct Debit,no,1,False.
2573,UT,Center,030-3857148,no,yes,500,Extra,28,68,1904,Direct Debit,yes,11,True.
0319,FL,Center,030-3666991,no,no,500,Extra,60,68,4080,Direct Debit,yes,1,False.
1027,GR,North,050-3546183,no,yes,500,Extra,4,68,272,Direct Debit,yes,1,False.
1731,NB,South,045-3718452,no,no,250,Basic,35,53.5,1872.5,Direct Debit,no,1,False.
0005,DR,North,050-3299847,yes,no,250,Basic,8,53.5,428,Direct Debit,no,0,False.
2567,UT,Center,030-3812460,yes,no,500,Extra,31,68,2108,Direct Debit,yes,4,False.
1730,NB,South,045-3716284,yes,yes,250,Basic,29,53.5,1551.5,Direct Debit,no,13,True.
2182,OV,Center,030-3302635,yes,yes,500,Extra,38,68,2584,Direct Debit,yes,10,True.
2692,ZH,Center,030-3321502,no,no,1000,Super,4,88.5,354,iDeal,yes,1,False.
3110,ZL,South,045-3622314,no,no,250,Basic,18,53.5,963,Direct Debit,no,0,False.
2267,OV,Center,030-3613337,no,no,1000,Super,19,88.5,1681.5,iDeal,yes,2,False.
1459,LB,South,045-3934528,no,yes,250,Basic,31,53.5,1658.5,Direct Debit,no,1,False.
0633,FR,North,050-4018377,no,no,250,Basic,31,53.5,1658.5,Direct Debit,no,2,False.
0957,GD,Center,030-4195171,no,yes,250,Basic,22,53.5,1177,Direct Debit,no,13,True.
1390,LB,South,045-3803329,no,yes,250,Basic,19,53.5,1016.5,Direct Debit,no,2,False.
2399,OV,Center,030-4123898,no,no,250,Basic,1,53.5,53.5,Direct Debit,no,2,False.
3023,ZL,South,045-3386550,no,no,500,Extra,37,68,2516,Direct Debit,yes,0,False.
2270,OV,Center,030-3638033,no,yes,1000,Super,31,88.5,2743.5,iDeal,yes,12,True.
1207,LB,South,045-3389472,no,no,500,Extra,19,68,1292,Direct Debit,yes,1,False.
2262,OV,Center,030-3595091,no,yes,1000,Super,37,88.5,3274.5,iDeal,yes,2,False.
0359,FL,Center,030-3807816,yes,yes,250,Basic,19,53.5,1016.5,Direct Debit,no,14,True.
2889,ZH,Center,030-3925716,no,no,250,Basic,26,53.5,1391,Direct Debit,no,1,False.
2180,OV,Center,030-3289267,no,yes,500,Extra,56,68,3808,Direct Debit,yes,12,True.
1872,NB,South,045-4094791,no,no,250,Basic,56,53.5,2996,Direct Debit,no,3,False.
2346,OV,Center,030-3956030,no,no,250,Basic,1,53.5,53.5,Direct Debit,no,3,False.
2754,ZH,Center,030-3491687,no,yes,250,Basic,5,53.5,267.5,Direct Debit,no,2,False.
0093,DR,North,050-3694377,no,no,500,Extra,13,68,884,Direct Debit,yes,0,False.
3258,ZL,South,045-4006999,no,yes,250,Basic,4,53.5,214,Direct Debit,no,3,False.
2808,ZH,Center,030-3652192,no,yes,500,Extra,26,68,1768,Direct Debit,yes,0,False.
0668,GD,Center,030-3271058,no,no,1000,Super,11,88.5,973.5,iDeal,yes,0,False.
2403,OV,Center,030-4152641,no,no,250,Basic,4,53.5,214,Direct Debit,no,0,False.
1587,LB,South,045-4183096,no,yes,250,Basic,19,53.5,1016.5,Direct Debit,no,1,False.
3087,ZL,South,045-3546942,no,no,250,Basic,22,53.5,1177,Direct Debit,no,1,False.
1897,NB,South,045-4173702,no,yes,250,Basic,56,53.5,2996,Direct Debit,no,2,False.
1637,NB,South,045-3431458,no,no,500,Extra,35,68,2380,Direct Debit,yes,1,False.
0408,FL,Center,030-3996786,no,no,250,Basic,26,53.5,1391,Direct Debit,no,0,False.
3300,ZL,South,045-4127020,no,no,1000,Super,8,88.5,708,iDeal,yes,2,False.
1881,NB,South,045-4128811,no,no,250,Basic,26,53.5,1391,Direct Debit,no,3,False.
0646,FR,North,050-4098453,no,yes,1000,Super,61,88.5,5398.5,iDeal,yes,0,False.
1879,NB,South,045-4126245,no,no,250,Basic,8,53.5,428,Direct Debit,no,2,False.
2000,NH,Center,030-3564001,no,no,250,Basic,19,53.5,1016.5,Direct Debit,no,2,False.
1946,NH,Center,030-3364960,no,no,1000,Super,19,88.5,1681.5,iDeal,yes,1,False.
0874,GD,Center,030-3934823,no,yes,250,Basic,42,53.5,2247,Direct Debit,no,10,True.
1935,NH,Center,030-3329525,no,yes,50,Basic,9,53.5,481.5,Direct Debit,no,4,False.
0495,FR,North,050-3346142,no,no,500,Extra,22,68,1496,Direct Debit,yes,1,False.
0010,DR,North,050-3323617,no,no,1000,Super,11,88.5,973.5,iDeal,yes,1,False.
1300,LB,South,045-3561567,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,0,False.
0216,FL,Center,030-3326181,no,yes,1000,Super,15,88.5,1327.5,iDeal,yes,10,True.
0538,FR,North,050-3553814,no,no,50,Basic,35,53.5,1872.5,Direct Debit,no,1,False.
2770,ZH,Center,030-3545764,no,no,500,Extra,11,68,748,Direct Debit,yes,1,False.
0294,FL,Center,030-3599454,no,no,500,Extra,35,68,2380,Direct Debit,yes,2,False.
1937,NH,Center,030-3337631,no,yes,50,Basic,38,53.5,2033,Direct Debit,no,10,True.
0327,FL,Center,030-3711514,no,no,250,Basic,19,53.5,1016.5,Direct Debit,no,2,False.
2302,OV,Center,030-3764856,no,no,50,Basic,8,53.5,428,Direct Debit,no,2,False.
2532,UT,Center,030-3668382,no,no,500,Extra,13,68,884,Direct Debit,yes,3,False.
0321,FL,Center,030-3678298,no,no,500,Extra,42,68,2856,Direct Debit,yes,2,False.
2974,ZH,Center,030-4222571,no,no,250,Basic,4,53.5,214,Direct Debit,no,2,False.
1486,LB,South,045-3994094,no,yes,250,Basic,31,53.5,1658.5,Direct Debit,no,0,False.
0535,FR,North,050-3544752,no,no,50,Basic,13,53.5,695.5,Direct Debit,no,1,False.
1334,LB,South,045-3647622,no,no,250,Basic,56,53.5,2996,Direct Debit,no,1,False.
2316,OV,Center,030-3841135,no,no,250,Basic,31,53.5,1658.5,Direct Debit,no,1,False.
1093,GR,North,050-3869774,no,no,1000,Super,35,88.5,3097.5,iDeal,yes,1,False.
1799,NB,South,045-3909811,no,yes,250,Basic,37,53.5,1979.5,Direct Debit,yes,12,True.
1074,GR,North,050-3764540,yes,no,250,Basic,24,53.5,1284,Direct Debit,no,0,False.
1465,LB,South,045-3949934,no,no,250,Basic,14,53.5,749,Direct Debit,no,1,False.
1208,LB,South,045-3389950,no,no,500,Extra,11,68,748,Direct Debit,yes,1,False.
2464,UT,Center,030-3405121,no,no,50,Basic,13,53.5,695.5,Direct Debit,no,1,False.
0365,FL,Center,030-3839255,no,no,250,Basic,11,53.5,588.5,Direct Debit,no,1,False.
2600,UT,Center,030-3948006,no,no,250,Basic,22,53.5,1177,Direct Debit,no,3,False.
1316,LB,South,045-3597788,no,no,250,Basic,8,53.5,428,Direct Debit,no,3,False.
0248,FL,Center,030-3436940,no,yes,50,Basic,35,53.5,1872.5,Direct Debit,no,11,True.
2543,UT,Center,030-3709592,no,yes,500,Extra,11,68,748,Direct Debit,yes,2,False.
1235,LB,South,045-3441362,no,yes,50,Basic,35,53.5,1872.5,Direct Debit,no,11,True.
0203,FL,Center,030-3289006,no,no,1000,Super,35,88.5,3097.5,iDeal,yes,3,False.
3125,ZL,South,045-3655979,no,yes,250,Basic,41,53.5,2193.5,Direct Debit,no,12,True.
0415,FL,Center,030-4023599,no,yes,250,Basic,11,53.5,588.5,Direct Debit,no,1,False.
2456,UT,Center,030-3371225,no,no,50,Basic,11,53.5,588.5,Direct Debit,no,0,False.
2809,ZH,Center,030-3655629,no,no,500,Extra,32,68,2176,Direct Debit,yes,1,False.
0376,FL,Center,030-3872604,yes,yes,250,Basic,31,53.5,1658.5,Direct Debit,no,10,True.
